Date	E0	E1	E2	E3	E4	E5	E6	E7	E8	EC	EF	Etotal	I0	I1	I2	I3	I4	I5	IC	Itotal	R0	R1	R2	R3	Rtotal	D0	D1	D2	D3	D4	Dtotal	BB	NW	U0	U1	U2	U3
2015-09-01	912	1650.000000000	100	0	50	0.000000000	0	0	0	0	0	2712.000000000	4800.000000000	0	0	0	0	0	0	4800.000000000	130000.000000000	25000.000000000	0.000000000	0	155000.000000000	0.00000000	0.000000000	0	0	0	0.000000000	2088.000000000	157088.000000000	155000	0	0.0000000	0.000000000
2015-10-01	912	1656.875000000	100	0	50	0.000000000	0	0	0	0	0	2718.875000000	4806.000000000	0	0	0	0	0	0	4806.000000000	130054.166666667	25062.500000000	0.000000000	0	155116.666666667	0.00000000	0.000000000	0	0	0	0.000000000	2087.125000000	159291.791666667	0	0	0.0000000	0.000000000
2015-11-01	912	1663.778645833	100	0	50	0.000000000	0	0	0	0	0	2725.778645833	4812.007500000	0	0	0	0	0	0	4812.007500000	130054.166666667	25062.500000000	0.000000000	0	155116.666666667	0.00000000	0.000000000	0	0	0	0.000000000	2086.228854167	161378.020520833	0	0	0.0000000	0.000000000
2015-12-01	912	1670.711056858	100	0	50	0.000000000	0	0	0	0	0	2732.711056858	4818.022509375	0	0	0	0	0	0	4818.022509375	130054.166666667	25062.500000000	0.000000000	0	155116.666666667	0.00000000	0.000000000	0	0	0	0.000000000	2085.311452517	163463.331973351	0	0	0.0000000	0.000000000
2016-01-01	912	1660.341175673	100	0	50	0.000000000	0	0	0	0	0	2722.341175673	4809.007502344	0	0	0	0	0	0	4809.007502344	130054.166666667	25062.500000000	0.000000000	0	155116.666666667	0.00000000	0.000000000	0	0	0	0.000000000	2086.666326671	165549.998300022	0	0	0.0000000	0.000000000
2016-02-01	912	1667.259263905	100	0	50	0.000000000	0	0	0	0	0	2729.259263905	4815.018761722	0	0	0	0	0	0	4815.018761722	130054.166666667	25062.500000000	0.000000000	0	155116.666666667	0.00000000	0.000000000	0	0	0	0.000000000	2085.759497817	167635.757797839	0	0	0.0000000	0.000000000
2016-03-01	912	1674.206177504	100	0	50	0.000000000	0	0	0	0	0	2736.206177504	4821.037535174	0	0	0	0	0	0	4821.037535174	130054.166666667	25062.500000000	0.000000000	0	155116.666666667	0.00000000	0.000000000	0	0	0	0.000000000	2084.831357670	169720.589155509	0	0	0.0000000	0.000000000
2016-04-01	912	1681.182036577	100	0	50	0.000000000	0	0	0	0	0	2743.182036577	4827.063832093	0	0	0	0	0	0	4827.063832093	130054.166666667	25062.500000000	0.000000000	0	155116.666666667	0.00000000	0.000000000	0	0	0	0.000000000	2083.881795516	171804.470951024	0	0	0.0000000	0.000000000
2016-05-01	912	1688.186961730	100	0	50	0.000000000	0	0	0	0	0	2750.186961730	4833.097661883	0	0	0	0	0	0	4833.097661883	130054.166666667	25062.500000000	0.000000000	0	155116.666666667	0.00000000	0.000000000	0	0	0	0.000000000	2082.910700153	173887.381651177	0	0	0.0000000	0.000000000
2016-06-01	912	1695.221074070	100	0	50	0.000000000	0	0	0	0	0	2757.221074070	4839.139033960	0	0	0	0	0	0	4839.139033960	130054.166666667	25062.500000000	0.000000000	0	155116.666666667	0.00000000	0.000000000	0	0	0	0.000000000	2081.917959890	175969.299611067	0	0	0.0000000	0.000000000
2016-07-01	912	1702.284495212	100	0	50	0.000000000	0	0	0	0	0	2764.284495212	4845.187957753	0	0	0	0	0	0	4845.187957753	130054.166666667	25062.500000000	0.000000000	0	155116.666666667	0.00000000	0.000000000	0	0	0	0.000000000	2080.903462541	178050.203073608	0	0	0.0000000	0.000000000
2016-08-01	2350	1709.377347276	100	0	50	0.000000000	0	0	0	0	0	4209.377347276	4200.000000000	0	0	0	0	0	0	4200.000000000	20054.166666667	25062.500000000	110000.000000000	0	155116.666666667	150000.00000000	0.000000000	0	0	0	150000.000000000	-9.377347276	28040.825726332	110000	110000	0.0000000	0.000000000
2016-09-01	350	1716.499752889	100	0	50	752.007396626	0	0	0	0	0	2968.507149515	4205.250000000	0	0	0	0	0	0	4205.250000000	20054.166666667	25062.500000000	110000.000000000	0	155116.666666667	149799.21401344	0.000000000	0	0	0	149799.214013439	1236.742850485	29478.354563378	0	0	0.0000000	752.007396626
2016-10-01	350	1723.651835193	100	0	50	752.007396626	0	0	0	0	0	2975.659231819	4210.506562500	0	0	0	0	0	0	4210.506562500	20054.166666667	25062.500000000	110000.000000000	0	155116.666666667	149597.69017665	0.000000000	0	0	0	149597.690176648	1234.847330681	30914.725730850	0	0	0.0000000	752.007396626
2016-11-01	350	1730.833717840	100	0	50	752.007396626	0	0	0	0	0	2982.841114466	4215.769695703	0	0	0	0	0	0	4215.769695703	20054.166666667	25062.500000000	110000.000000000	0	155116.666666667	149395.42577817	0.000000000	0	0	0	149395.425778167	1232.928581238	32349.918710569	0	0	0.0000000	752.007396626
2016-12-01	350	1738.045524997	100	0	50	752.007396626	0	0	0	0	0	2990.052921623	4221.039407823	0	0	0	0	0	0	4221.039407823	20054.166666667	25062.500000000	110000.000000000	0	155116.666666667	149192.41809657	0.000000000	0	0	0	149192.418096573	1230.986486199	33783.912878363	0	0	0.0000000	752.007396626
2017-01-01	350	1745.287381351	100	0	50	752.007396626	0	0	0	0	0	2997.294777977	4226.315707083	0	0	0	0	0	0	4226.315707083	20054.166666667	25062.500000000	110000.000000000	0	155116.666666667	148988.66440044	0.000000000	0	0	0	148988.664400442	1229.020929105	35216.687503599	0	0	0.0000000	752.007396626
2017-02-01	350	1752.559412107	100	0	50	752.007396626	0	0	0	0	0	3004.566808733	4231.598601716	0	0	0	0	0	0	4231.598601716	20054.166666667	25062.500000000	110000.000000000	0	155116.666666667	148784.16194831	0.000000000	0	0	0	148784.161948313	1227.031792983	36648.221748711	0	0	0.0000000	752.007396626
2017-03-01	350	1759.861742991	100	0	50	752.007396626	0	0	0	0	0	3011.869139617	4236.888099969	0	0	0	0	0	0	4236.888099969	20054.166666667	25062.500000000	110000.000000000	0	155116.666666667	148578.90798865	0.000000000	0	0	0	148578.907988651	1225.018960352	38078.494668725	0	0	0.0000000	752.007396626
2017-04-01	350	1767.194500253	100	0	50	752.007396626	0	0	0	0	0	3019.201896879	4242.184210093	0	0	0	0	0	0	4242.184210093	20054.166666667	25062.500000000	110000.000000000	0	155116.666666667	148372.89975981	0.000000000	0	0	0	148372.899759808	1222.982313214	39507.485210782	0	0	0.0000000	752.007396626
2017-05-01	350	1774.557810671	100	0	50	752.007396626	0	0	0	0	0	3026.565207297	4247.486940356	0	0	0	0	0	0	4247.486940356	20054.166666667	25062.500000000	110000.000000000	0	155116.666666667	148166.13448999	0.000000000	0	0	0	148166.134489989	1220.921733059	40935.172213659	0	0	0.0000000	752.007396626
2017-06-01	350	1781.951801549	100	0	50	752.007396626	0	0	0	0	0	3033.959198175	4252.796299032	0	0	0	0	0	0	4252.796299032	20054.166666667	25062.500000000	110000.000000000	0	155116.666666667	147958.60939721	0.000000000	0	0	0	147958.609397213	1218.837100857	42361.534407292	0	0	0.0000000	752.007396626
2017-07-01	350	1789.376600722	100	0	50	752.007396626	0	0	0	0	0	3041.383997348	4258.112294405	0	0	0	0	0	0	4258.112294405	20054.166666667	25062.500000000	110000.000000000	0	155116.666666667	147750.32168928	0.000000000	0	0	0	147750.321689276	1216.728297057	43786.550412287	0	0	0.0000000	752.007396626
2017-08-01	350	1796.832336558	100	0	50	752.007396626	0	0	0	0	0	3048.839733184	4263.434934773	0	0	0	0	0	0	4263.434934773	20054.166666667	25062.500000000	110000.000000000	0	155116.666666667	147541.26856371	0.000000000	0	0	0	147541.268563711	1214.595201589	45210.198739441	0	0	0.0000000	752.007396626
2017-09-01	350	1804.319137961	100	0	50	752.007396626	0	0	0	0	0	3056.326534587	4268.764228442	0	0	0	0	0	0	4268.764228442	20054.166666667	25062.500000000	110000.000000000	0	155116.666666667	147331.44720776	0.000000000	0	0	0	147331.447207755	1212.437693855	46632.457789252	0	0	0.0000000	752.007396626
2017-10-01	350	1811.837134369	100	0	50	752.007396626	0	0	0	0	0	3063.844530995	4274.100183727	0	0	0	0	0	0	4274.100183727	20054.166666667	25062.500000000	110000.000000000	0	155116.666666667	147120.85479831	0.000000000	0	0	0	147120.854798308	1210.255652733	48053.305851432	0	0	0.0000000	752.007396626
2017-11-01	350	1819.386455762	100	0	50	752.007396626	0	0	0	0	0	3071.393852388	4279.442808957	0	0	0	0	0	0	4279.442808957	20054.166666667	25062.500000000	110000.000000000	0	155116.666666667	146909.48850190	0.000000000	0	0	0	146909.488501895	1208.048956569	49472.721104414	0	0	0.0000000	752.007396626
2017-12-01	350	1826.967232661	100	0	50	752.007396626	0	0	0	0	0	3078.974629287	4284.792112468	0	0	0	0	0	0	4284.792112468	20054.166666667	25062.500000000	110000.000000000	0	155116.666666667	146697.34547463	0.000000000	0	0	0	146697.345474629	1205.817483181	50890.681614861	0	0	0.0000000	752.007396626
2018-01-01	350	1834.579596130	100	0	50	752.007396626	0	0	0	0	0	3086.586992756	4290.148102609	0	0	0	0	0	0	4290.148102609	20054.166666667	25062.500000000	110000.000000000	0	155116.666666667	146484.42286217	0.000000000	0	0	0	146484.422862173	1203.561109852	52307.165337170	0	0	0.0000000	752.007396626
2018-02-01	350	1842.223677781	100	0	50	752.007396626	0	0	0	0	0	3094.231074407	4295.510787737	0	0	0	0	0	0	4295.510787737	20054.166666667	25062.500000000	110000.000000000	0	155116.666666667	146270.71779970	0.000000000	0	0	0	146270.717799698	1201.279713330	53722.150112975	0	0	0.0000000	752.007396626
2018-03-01	350	1849.899609772	100	0	50	752.007396626	0	0	0	0	0	3101.907006398	4300.880176222	0	0	0	0	0	0	4300.880176222	20054.166666667	25062.500000000	110000.000000000	0	155116.666666667	146056.22741185	0.000000000	0	0	0	146056.227411851	1198.973169824	55135.613670646	0	0	0.0000000	752.007396626
2018-04-01	350	1857.607524812	100	0	50	752.007396626	0	0	0	0	0	3109.614921438	4306.256276442	0	0	0	0	0	0	4306.256276442	20054.166666667	25062.500000000	110000.000000000	0	155116.666666667	145840.94881271	0.000000000	0	0	0	145840.948812710	1196.641355004	56547.533624790	0	0	0.0000000	752.007396626
2018-05-01	350	1865.347556166	100	0	50	752.007396626	0	0	0	0	0	3117.354952792	4311.639096788	0	0	0	0	0	0	4311.639096788	20054.166666667	25062.500000000	110000.000000000	0	155116.666666667	145624.87910575	0.000000000	0	0	0	145624.879105750	1194.284143996	57957.887475746	0	0	0.0000000	752.007396626
2018-06-01	350	1873.119837650	100	0	50	752.007396626	0	0	0	0	0	3125.127234276	4317.028645659	0	0	0	0	0	0	4317.028645659	20054.166666667	25062.500000000	110000.000000000	0	155116.666666667	145408.01538380	0.000000000	0	0	0	145408.015383799	1191.901411383	59366.652609080	0	0	0.0000000	752.007396626
2018-07-01	350	1880.924503640	100	0	50	752.007396626	0	0	0	0	0	3132.931900266	0.000000000	0	300	0	0	0	0	300.000000000	20054.166666667	25062.500000000	110000.000000000	0	155116.666666667	145190.35472900	0.000000000	0	0	0	145190.354729004	-2832.931900266	56751.381363609	0	0	0.0000000	752.007396626
2018-08-01	350	1888.761689072	100	0	50	752.007396626	0	0	0	0	0	3140.769085698	0.000000000	0	300	0	0	0	0	300.000000000	20054.166666667	25062.500000000	110000.000000000	0	155116.666666667	144971.89421279	0.000000000	0	0	0	144971.894212789	-2840.769085698	54129.072794126	0	0	0.0000000	752.007396626
2018-09-01	350	1896.631529443	100	0	50	752.007396626	0	0	0	0	0	3148.638926069	0.000000000	0	300	0	0	0	0	300.000000000	20054.166666667	25062.500000000	110000.000000000	0	155116.666666667	144752.63089582	0.000000000	0	0	0	144752.630895815	-2848.638926069	51499.697185031	0	0	0.0000000	752.007396626
2018-10-01	350	1904.534160816	100	0	50	752.007396626	0	0	0	0	0	3156.541557442	0.000000000	0	300	0	0	0	0	300.000000000	20054.166666667	25062.500000000	110000.000000000	0	155116.666666667	144532.56182794	0.000000000	0	0	0	144532.561827943	-2856.541557442	48863.224695461	0	0	0.0000000	752.007396626
2018-11-01	350	1912.469719819	100	0	50	752.007396626	0	0	0	0	0	3164.477116445	0.000000000	0	300	0	0	0	0	300.000000000	20054.166666667	25062.500000000	110000.000000000	0	155116.666666667	144311.68404819	0.000000000	0	0	0	144311.684048192	-2864.477116445	46219.625358768	0	0	0.0000000	752.007396626
2018-12-01	350	1920.438343652	100	0	50	752.007396626	0	0	0	0	0	3172.445740278	0.000000000	0	300	0	0	0	0	300.000000000	20054.166666667	25062.500000000	110000.000000000	0	155116.666666667	144089.99458470	0.000000000	0	0	0	144089.994584699	-2872.445740278	43568.869081983	0	0	0.0000000	752.007396626
2019-01-01	350	1928.440170083	100	0	50	752.007396626	0	0	0	0	0	3180.447566710	0.000000000	0	300	0	0	0	0	300.000000000	20054.166666667	25062.500000000	110000.000000000	0	155116.666666667	143867.49045468	0.000000000	0	0	0	143867.490454681	-2880.447566710	40910.925645291	0	0	0.0000000	752.007396626
2019-02-01	350	1936.475337459	100	0	50	752.007396626	0	0	0	0	0	3188.482734085	0.000000000	0	300	0	0	0	0	300.000000000	20054.166666667	25062.500000000	110000.000000000	0	155116.666666667	143644.16866440	0.000000000	0	0	0	143644.168664395	-2888.482734085	38245.764701492	0	0	0.0000000	752.007396626
2019-03-01	350	1944.543984698	100	0	50	752.007396626	0	0	0	0	0	3196.551381324	0.000000000	0	300	0	0	0	0	300.000000000	20054.166666667	25062.500000000	110000.000000000	0	155116.666666667	143420.02620910	0.000000000	0	0	0	143420.026209095	-2896.551381324	35573.355775468	0	0	0.0000000	752.007396626
2019-04-01	350	1952.646251301	100	0	50	752.007396626	0	0	0	0	0	3204.653647927	0.000000000	0	300	0	0	0	0	300.000000000	20054.166666667	25062.500000000	110000.000000000	0	155116.666666667	143195.06007299	0.000000000	0	0	0	143195.060072993	-2904.653647927	32893.668263643	0	0	0.0000000	752.007396626
2019-05-01	350	1960.782277348	100	0	50	752.007396626	0	0	0	0	0	3212.789673974	0.000000000	0	300	0	0	0	0	300.000000000	20054.166666667	25062.500000000	110000.000000000	0	155116.666666667	142969.26722922	0.000000000	0	0	0	142969.267229220	-2912.789673974	30206.671433442	0	0	0.0000000	752.007396626
2019-06-01	350	1968.952203504	100	0	50	752.007396626	0	0	0	0	0	3220.959600130	0.000000000	0	300	0	0	0	0	300.000000000	20054.166666667	25062.500000000	110000.000000000	0	155116.666666667	142742.64463978	0.000000000	0	0	0	142742.644639781	-2920.959600130	27512.334422751	0	0	0.0000000	752.007396626
2019-07-01	350	1977.156171018	100	0	50	752.007396626	0	0	0	0	0	3229.163567644	0.000000000	0	300	0	0	0	0	300.000000000	20054.166666667	25062.500000000	110000.000000000	0	155116.666666667	142515.18925552	0.000000000	0	0	0	142515.189255520	-2929.163567644	24810.626239367	0	0	0.0000000	752.007396626
2019-08-01	350	1985.394321731	100	0	50	752.007396626	0	0	0	0	0	3237.401718357	0.000000000	0	300	0	0	0	0	300.000000000	20054.166666667	25062.500000000	110000.000000000	0	155116.666666667	142286.89801608	0.000000000	0	0	0	142286.898016076	-2937.401718357	22101.515760455	0	0	0.0000000	752.007396626
2019-09-01	350	1993.666798072	100	0	50	752.007396626	0	0	0	0	0	3245.674194698	0.000000000	0	300	0	0	0	0	300.000000000	20054.166666667	25062.500000000	110000.000000000	0	155116.666666667	142057.76784984	0.000000000	0	0	0	142057.767849838	-2945.674194698	19384.971731995	0	0	0.0000000	752.007396626
2019-10-01	350	2001.973743064	100	0	50	752.007396626	0	0	0	0	0	3253.981139690	0.000000000	0	300	0	0	0	0	300.000000000	20054.166666667	25062.500000000	110000.000000000	0	155116.666666667	141827.79567391	0.000000000	0	0	0	141827.795673912	-2953.981139690	16660.962768231	0	0	0.0000000	752.007396626
2019-11-01	350	2010.315300326	100	0	50	752.007396626	0	0	0	0	0	3262.322696952	0.000000000	0	300	0	0	0	0	300.000000000	20054.166666667	25062.500000000	110000.000000000	0	155116.666666667	141596.97839407	0.000000000	0	0	0	141596.978394071	-2962.322696952	13929.457351119	0	0	0.0000000	752.007396626
2019-12-01	350	2018.691614078	100	0	50	752.007396626	0	0	0	0	0	3270.699010704	0.000000000	0	300	0	0	0	0	300.000000000	20054.166666667	25062.500000000	110000.000000000	0	155116.666666667	141365.31290472	0.000000000	0	0	0	141365.312904721	-2970.699010704	11190.423829766	0	0	0.0000000	752.007396626
2020-01-01	350	2027.102829136	100	0	50	752.007396626	0	0	0	0	0	3279.110225762	0.000000000	0	300	0	0	0	0	300.000000000	20054.166666667	25062.500000000	110000.000000000	0	155116.666666667	141132.79608885	0.000000000	0	0	0	141132.796088853	-2979.110225762	8443.830419871	0	0	0.0000000	752.007396626
2020-02-01	350	2035.549090924	100	0	50	752.007396626	0	0	0	0	0	3287.556487550	0.000000000	0	300	0	0	0	0	300.000000000	20012.387152778	24958.072916667	109541.666666667	0	154512.126736111	140899.42481800	0.000000000	0	0	0	140899.424818004	-2987.556487550	5085.105272614	0	0	0.0000000	752.007396626
2020-03-01	350	2044.030545470	100	0	50	752.007396626	0	0	0	0	0	3296.037942096	0.000000000	0	300	0	0	0	0	300.000000000	19970.694679543	24854.080946181	109085.243055556	0	153910.018681279	140665.19595222	0.000000000	0	0	0	140665.195952216	-2996.037942096	1721.188141475	0	0	0.0000000	752.007396626
2020-04-01	350	2052.547339409	100	0	50	752.007396626	0	0	0	0	0	3304.554736035	0.000000000	0	300	0	0	0	0	300.000000000	19929.089065627	24750.522275571	108630.721209491	0	153310.332550690	140430.10633999	0.000000000	0	0	0	140430.106339989	-3004.554736035	-1647.963112924	0	0	0.0000000	752.007396626
2020-05-01	350	2061.099619990	100	0	50	752.007396626	0	0	0	0	0	3313.107016616	0.000000000	0	300	0	0	0	0	300.000000000	19887.570130074	24647.395099423	108178.093204451	0	152713.058433949	140194.15281825	0.000000000	0	0	0	140194.152818246	-3013.107016616	-5022.390724538	0	0	0.0000000	752.007396626
2020-06-01	350	2069.687535074	100	0	50	752.007396626	0	0	0	0	0	3321.694931700	0.000000000	0	300	0	0	0	0	300.000000000	19846.137692303	24544.697619842	107727.351149433	0	152118.186461578	139957.33221228	0.000000000	0	0	0	139957.332212282	-3021.694931700	-8402.137022644	0	0	0.0000000	752.007396626
2020-07-01	350	2078.311233136	100	0	50	752.007396626	0	0	0	0	0	3330.318629762	0.000000000	0	300	0	0	0	0	300.000000000	12804.791572111	24442.428046426	107278.487186310	0	144525.706804847	139719.64133573	10000.000000000	0	0	0	149719.641335730	-3030.318629762	-28787.244432585	0	7000	0.0000000	752.007396626
2020-08-01	350	2086.970863274	100	0	50	940.211380322	0	0	0	0	0	3527.182243596	0.000000000	0	300	0	0	0	0	300.000000000	12778.114923002	24340.584596233	106831.493489700	0	143950.193008935	139481.07699051	9852.537254141	0	0	0	149333.614244651	-3227.182243596	-32203.913381014	0	0	0.0000000	940.211380322
2020-09-01	350	2095.666575205	100	0	50	940.211380322	0	0	0	0	0	3535.877955526	0.000000000	0	300	0	0	0	0	300.000000000	12751.493850246	24239.165493749	106386.362266827	0	143377.021610821	139241.63596679	9704.473726802	0	0	0	148946.109693594	-3235.877955526	-35625.458183597	0	0	0.0000000	940.211380322
2020-10-01	350	2104.398519268	100	0	50	940.211380322	0	0	0	0	0	3544.609899590	0.000000000	0	300	0	0	0	0	300.000000000	12724.928238058	24138.168970858	105943.085757382	0	142806.182966297	139001.31504295	9555.806970324	0	0	0	148557.122013273	-3244.609899590	-39051.919047390	0	0	0.0000000	940.211380322
2020-11-01	350	2113.166846432	100	0	50	940.211380322	0	0	0	0	0	3553.378226753	0.000000000	0	300	0	0	0	0	300.000000000	12698.417970895	24037.593266813	105501.656233392	0	142237.667471100	138760.11098552	9406.534527079	0	0	0	148166.645512594	-3253.378226753	-42483.336268661	0	0	0.0000000	940.211380322
2020-12-01	350	2121.971708292	100	0	50	940.211380322	0	0	0	0	0	3562.183088613	0.000000000	0	300	0	0	0	0	300.000000000	12671.962933456	23937.436628201	105062.065999087	0	141671.465560744	138518.02054914	9256.653929422	0	0	0	147774.674478566	-3262.183088613	-45919.750233604	0	0	0.0000000	940.211380322
2021-01-01	350	2130.813257076	100	0	50	940.211380322	0	0	0	0	0	3571.024637398	0.000000000	0	300	0	0	0	0	300.000000000	12645.563010678	23837.697308917	104624.307390757	0	141107.567710352	138275.04047656	9106.162699657	0	0	0	147381.203176219	-3271.024637398	-49361.201419047	0	0	0.0000000	940.211380322
2021-02-01	350	2139.691645647	100	0	50	940.211380322	0	0	0	0	0	3579.903025969	0.000000000	0	300	0	0	0	0	300.000000000	12619.218087739	23738.373570130	104188.372776629	0	140545.964434498	138031.16749853	8955.058349994	0	0	0	146986.225848519	-3279.903025969	-52807.730393170	0	0	0.0000000	940.211380322
2021-03-01	350	2148.607027504	100	0	50	940.211380322	0	0	0	0	0	3588.818407826	0.000000000	0	300	0	0	0	0	300.000000000	12592.928050056	23639.463680254	103754.254556726	0	139986.646287037	137786.39833378	8803.338382506	0	0	0	146589.736716282	-3288.818407826	-56259.377816220	0	0	0.0000000	940.211380322
2021-04-01	350	2157.559556786	100	0	50	940.211380322	0	0	0	0	0	3597.770937107	0.000000000	0	300	0	0	0	0	300.000000000	12566.692783285	23540.965914920	103321.945162740	0	139429.603860945	137540.72968900	8651.000289090	0	0	0	146191.729978090	-3297.770937107	-59716.184441226	0	0	0.0000000	940.211380322
2021-05-01	350	2166.549388272	100	0	50	940.211380322	0	0	0	0	0	3606.760768594	0.000000000	0	300	0	0	0	0	300.000000000	12540.512173320	23442.878556941	102891.437057895	0	138874.827788156	137294.15825878	8498.041551425	0	0	0	145792.199810202	-3306.760768594	-63178.191114721	0	0	0.0000000	940.211380322
2021-06-01	350	2175.576677390	100	0	50	940.211380322	0	0	0	0	0	3615.788057712	0.000000000	0	300	0	0	0	0	300.000000000	12514.386106292	23345.199896287	102462.722736821	0	138322.308739400	137046.68072555	8344.459640928	0	0	0	145391.140366474	-3315.788057712	-66645.438777461	0	0	0.0000000	940.211380322
2021-07-01	350	2184.641580212	100	0	50	940.211380322	0	0	0	0	0	3624.852960534	0.000000000	0	300	0	0	0	0	300.000000000	12488.314468571	23247.928230052	102035.794725417	0	137772.037424041	136798.29375955	8190.252018717	0	0	0	144988.545778266	-3324.852960534	-70117.968465146	0	0	0.0000000	940.211380322
2021-08-01	350	2193.744253463	100	0	50	940.211380322	0	0	0	0	0	3633.955633785	0.000000000	0	300	0	0	0	0	300.000000000	12462.297146761	23151.061862427	101610.645580728	0	137224.004589917	136548.99401879	8035.416135565	0	0	0	144584.410154359	-3333.955633785	-73595.821309149	0	0	0.0000000	940.211380322
2021-09-01	350	2202.884854519	100	0	50	940.211380322	0	0	0	0	0	3643.096234841	0.000000000	0	300	0	0	0	0	300.000000000	12436.334027706	23054.599104667	101187.267890808	0	136678.201023181	136298.77814901	7879.949431859	0	0	0	144178.727580868	-3343.096234841	-77079.038537234	0	0	0.0000000	940.211380322
2021-10-01	350	2212.063541413	100	0	50	940.211380322	0	0	0	0	0	3652.274921735	0.000000000	0	300	0	0	0	0	300.000000000	12410.424998481	22958.538275064	100765.654274597	0	136134.617548142	136047.64278359	7723.849337558	0	0	0	143771.492121150	-3352.274921735	-80567.661474290	0	0	0.0000000	940.211380322
2021-11-01	350	2221.280472836	100	0	50	940.211380322	0	0	0	0	0	3661.491853157	0.000000000	0	300	0	0	0	0	300.000000000	12384.569946401	22862.877698918	100345.797381786	0	135593.245027105	135795.58454357	7567.113272150	0	0	0	143362.697815725	-3361.491853157	-84061.731543059	0	0	0.0000000	940.211380322
2021-12-01	350	2230.535808139	100	0	50	940.211380322	0	0	0	0	0	3670.747188461	0.000000000	0	300	0	0	0	0	300.000000000	12358.768759013	22767.615708506	99927.689892695	0	135054.074360214	135542.60003757	7409.738644610	0	0	0	142952.338682177	-3370.747188461	-87561.290264864	0	0	0.0000000	940.211380322
2022-01-01	350	2239.829707340	100	0	50	940.211380322	0	0	0	0	0	3680.041087662	0.000000000	0	300	0	0	0	0	300.000000000	12333.021324098	22672.750643054	99511.324518142	0	134517.096485294	135288.68586172	7251.722853357	0	0	0	142540.408715076	-3380.041087662	-91066.379260344	0	0	0.0000000	940.211380322
2022-02-01	350	2249.162331121	100	0	50	940.211380322	0	0	0	0	0	3689.373711442	0.000000000	0	300	0	0	0	0	300.000000000	12307.327529673	22578.280848708	99096.693999317	0	133982.302377697	135033.83859967	7093.063286211	0	0	0	142126.901885881	-3389.373711442	-94577.040250188	0	0	0.0000000	940.211380322
2022-03-01	350	2258.533840834	100	0	50	940.211380322	0	0	0	0	0	3698.745221155	0.000000000	0	300	0	0	0	0	300.000000000	12281.687263986	22484.204678505	98683.791107653	0	133449.683050144	134778.05482251	6933.757320348	0	0	0	141711.812142856	-3398.745221155	-98093.315055871	0	0	0.0000000	940.211380322
2022-04-01	350	2267.944398504	100	0	50	940.211380322	0	0	0	0	0	3708.155778825	0.000000000	0	300	0	0	0	0	300.000000000	12256.100415519	22390.520492345	98272.608644704	0	132919.229552568	134521.33108872	6773.802322262	0	0	0	141295.133410977	-3408.155778825	-101615.245600394	0	0	0.0000000	940.211380322
2022-05-01	350	2277.394166831	100	0	50	940.211380322	0	0	0	0	0	3717.605547152	0.000000000	0	300	0	0	0	0	300.000000000	12230.566872987	22297.226656960	97863.139442018	0	132390.932971965	134263.66394413	6613.195647713	0	0	0	140876.859591847	-3417.605547152	-105142.873909019	0	0	0.0000000	940.211380322
2022-06-01	350	2286.883309193	100	0	50	940.211380322	0	0	0	0	0	3727.094689514	0.000000000	0	300	0	0	0	0	300.000000000	12205.086525335	22204.321545889	97455.376361009	0	131864.784432234	134005.04992191	6451.934641692	0	0	0	140456.984563598	-3427.094689514	-108676.242110016	0	0	0.0000000	940.211380322
2022-07-01	350	2296.411989648	100	0	50	940.211380322	0	0	0	0	0	3736.623369969	0.000000000	0	300	0	0	0	0	300.000000000	12179.659261741	22111.803539448	97049.312292839	0	131340.775094027	133745.48554244	6290.016638371	0	0	0	140035.502180810	-3436.623369969	-112215.392435403	0	0	0.0000000	940.211380322
2022-08-01	350	2305.980372938	100	0	50	940.211380322	0	0	0	0	0	3746.191753259	0.000000000	0	300	0	0	0	0	300.000000000	12154.284971612	22019.671024700	96644.940158285	0	130818.896154597	133484.96731335	6127.438961061	0	0	0	139612.406274412	-3446.191753259	-115760.367221694	0	0	0.0000000	940.211380322
2022-09-01	350	2315.588624492	100	0	50	940.211380322	0	0	0	0	0	3755.800004813	0.000000000	0	300	0	0	0	0	300.000000000	12128.963544588	21927.922395431	96242.252907626	0	130299.138847644	133223.49172942	5964.198922169	0	0	0	139187.690651594	-3455.800004813	-119311.208910643	0	0	0.0000000	940.211380322
2022-10-01	350	2325.236910427	100	0	50	940.211380322	0	0	0	0	0	3765.448290749	0.000000000	0	300	0	0	0	0	300.000000000	12103.694870537	21836.556052116	95841.243520511	0	129781.494443163	132961.05527257	5800.293823153	0	0	0	138761.349095718	-3465.448290749	-122867.960049996	0	0	0.0000000	940.211380322
2022-11-01	350	2334.925397554	100	0	50	940.211380322	0	0	0	0	0	3775.136777875	0.000000000	0	300	0	0	0	0	300.000000000	12078.478839556	21745.570401899	95441.905005842	0	129265.954247297	132697.65441175	5635.720954475	0	0	0	138333.375366221	-3475.136777875	-126430.663294241	0	0	0.0000000	940.211380322
2022-12-01	350	2344.654253377	100	0	50	940.211380322	0	0	0	0	0	3784.865633699	0.000000000	0	300	0	0	0	0	300.000000000	12053.315341974	21654.963858558	95044.230401651	0	128752.509602183	132433.28560297	5470.477595558	0	0	0	137903.763198527	-3484.865633699	-129999.361405359	0	0	0.0000000	940.211380322
